original_feature,feature_name,coefficient,abs_coefficient,p_value,confint_lb,confint_ub,pseudo_r2,individual_auc,individual_log_loss
race x age,race_AfricanAmerican x age_[80-90),-0.004097317425570512,0.004097317425570512,0.9961421474168177,-1.6650053953660477,1.6568107605149067,2.9562145021477804e-05,0.500870450477601,0.6931266896424724
race x age,race_AfricanAmerican x age_[90-100),-0.0029440308053884793,0.0029440308053884793,0.9972570036226949,-1.6813985108286258,1.6755104492178488,0.0,0.5,0.6931471805599453
race x age,race_Hispanic x age_[10-20),0.0003360219361514329,0.0003360219361514329,0.99988682529912,-4.6428018557846435,4.6434738996569465,0.0,0.5,0.6931471805599453
race x age,race_Hispanic x age_[20-30),-0.0850912895527385,0.0850912895527385,0.9702473321860006,-4.556576637224616,4.386394058119139,0.0001590404956922642,0.5003250008881898,0.6930369420887613
race x age,race_Hispanic x age_[30-40),-0.0023118103998709806,0.0023118103998709806,0.9991841139524604,-4.433456571242946,4.428832950443203,4.4087444140306076e-05,0.5003039171006545,0.6931166214723413
race x age,race_Hispanic x age_[40-50),-9.420023036791909e-05,9.420023036791909e-05,0.9999666825343323,-4.421631702986179,4.421443302525443,1.3218784286839202e-05,0.5002570574334133,0.6931380179968865
race x age,race_Hispanic x age_[50-60),-0.1302221266823383,0.1302221266823383,0.953960067175909,-4.551035565547992,4.290591312183316,0.00010231975920405034,0.5006976363126281,0.6930762579073374
race x age,race_Hispanic x age_[60-70),-0.0002343537244548431,0.0002343537244548431,0.9999170542011864,-4.418692772029333,4.418224064580423,0.0,0.5,0.6931471805599453
race x age,race_Hispanic x age_[70-80),3.5674874339069676e-05,3.5674874339069676e-05,0.9999873770100889,-4.419671781369999,4.419743131118677,0.0,0.5,0.6931471805599453
race x age,race_Hispanic x age_[80-90),0.28020461211440406,0.28020461211440406,0.9012636133765541,-4.146477700926937,4.706886925155745,7.812096020176629e-05,0.5004363584464397,0.6930930312366388
race x age,race_Hispanic x age_[90-100),7.549293240442352e-05,7.549293240442352e-05,0.9999737449618111,-4.496552377045753,4.496703362910561,0.0,0.5,0.6931471805599453
race x age,race_Other x age_[10-20),-0.00013239538526074794,0.00013239538526074794,0.9999440545562319,-3.700981955787535,3.7007171650170134,0.0,0.5,0.6931471805599453
race x age,race_Other x age_[20-30),-0.00030599073595122565,0.00030599073595122565,0.9998705199796125,-3.696023982848095,3.695412001376193,0.0,0.5,0.6931471805599453
race x age,race_Other x age_[30-40),0.05173269469027778,0.05173269469027778,0.9763833788353542,-3.373398525202039,3.4768639145825944,2.87482680695339e-05,0.500200923839871,0.6931272537789869
race x age,race_Other x age_[40-50),-0.00010923349020365202,0.00010923349020365202,0.999949984726342,-3.4155477190726615,3.415329252092254,5.598344338619832e-05,0.5003178157392127,0.6931083757940041
race x age,race_Other x age_[50-60),0.00023014784073446291,0.00023014784073446291,0.9998942190843327,-3.4022287567696017,3.4026890524510707,5.897796567044811e-05,0.5004557914260898,0.6931063001493256
race x age,race_Other x age_[60-70),0.00026746848558116597,0.00026746848558116597,0.9998768822361481,-3.39712097495638,3.3976559119275422,0.0,0.5,0.6931471805599453
race x age,race_Other x age_[70-80),0.000782163454985508,0.000782163454985508,0.9996403276174026,-3.400038424508172,3.4016027514181433,0.0,0.5,0.6931471805599453
race x age,race_Other x age_[80-90),-0.2627179605922852,0.2627179605922852,0.8805012005324633,-3.6879192519264277,3.1624833307418574,0.00014669211039652907,0.500442431826841,0.6930455013372135
race x age,race_Other x age_[90-100),-3.6751525037008174e-05,3.6751525037008174e-05,0.9999841354703156,-3.622812657046579,3.622739153996505,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[10-20),-0.00014653314814519497,0.00014653314814519497,0.9999681054238696,-7.184907968571418,7.184614902275127,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[20-30),0.00019402479853690245,0.00019402479853690245,0.9999388775410918,-4.964011237455369,4.964399287052443,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[30-40),6.758940405916486e-05,6.758940405916486e-05,0.9999755169770859,-4.3171792999048835,4.317314478713002,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[40-50),-0.0005632438617350687,0.0005632438617350687,0.9997842651079722,-4.083469208364771,4.082342720641301,0.00010208097790032067,0.5002212664483557,0.6930764234179249
race x age,race_Asian x age_[50-60),-0.08798558007679588,0.08798558007679588,0.9658536316894768,-4.116339802474812,3.94036864232122,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[60-70),0.0004683450867434181,0.0004683450867434181,0.9998177873773826,-4.0191129152746505,4.020049605448138,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[70-80),0.2816871883083318,0.2816871883083318,0.8906452018762507,-3.733964341917328,4.297338718533991,7.535578412476429e-05,0.5004641220335994,0.6930949479106403
race x age,race_Asian x age_[80-90),0.00018351272120753425,0.00018351272120753425,0.9999288959336117,-4.03594553267767,4.036312558120085,0.0,0.5,0.6931471805599453
race x age,race_Asian x age_[90-100),-0.00028572556849253323,0.00028572556849253323,0.9998983678196645,-4.3968271426443115,4.396255691507327,0.0,0.5,0.6931471805599453
gender x age,gender_Male x age_[10-20),-0.13336362962298323,0.13336362962298323,0.8113350422722512,-1.228405458852816,0.9616781996068495,0.00033145664526712526,0.5009885644035591,0.6929174323208005
gender x age,gender_Male x age_[20-30),-0.38099644951923445,0.38099644951923445,0.47375296272012113,-1.4233770552179834,0.6613841561795146,0.00016995006598952145,0.5009879579843359,0.6930293801508687
gender x age,gender_Male x age_[30-40),-0.10092116878893116,0.10092116878893116,0.8460864166256101,-1.1199301866054523,0.91808784902759,3.3032958507206445e-05,0.5008255295142399,0.6931242838578905
gender x age,gender_Male x age_[40-50),0.05472452674703994,0.05472452674703994,0.9155480547763322,-0.9567438445890923,1.0661928980831723,8.30454848799178e-06,0.500725586725912,0.693141424285575
gender x age,gender_Male x age_[50-60),0.00012253543010544435,0.00012253543010544435,0.999810134045025,-1.009148673568902,1.009393744429113,0.00032213635916644723,0.5058065957584956,0.6929238926508332
gender x age,gender_Male x age_[60-70),0.07491273412722554,0.07491273412722554,0.8842399831347834,-0.9335459881357839,1.083371456390235,3.7188147776534564e-05,0.5022973242823733,0.6931214037001637
gender x age,gender_Male x age_[70-80),0.0035439177997599347,0.0035439177997599347,0.994502824370181,-1.0046263807469367,1.0117142163464568,8.575156941648121e-05,0.5035367379791171,0.6930877421013757
gender x age,gender_Male x age_[80-90),-0.0005087833277276761,0.0005087833277276761,0.9992114494193711,-1.0095212963647708,1.0085037297093153,0.0001096672082997463,0.5031060333199798,0.6930711650437125
gender x age,gender_Male x age_[90-100),0.0582615076469186,0.0582615076469186,0.9113151473134782,-0.9669851564448713,1.0835081717387085,7.517445236637776e-06,0.5002860338590193,0.6931419698639745
insulin,insulin_yes,0.11274303716921154,0.11274303716921154,2.6581181700180423e-11,0.07958990494665717,0.14589616939176592,0.0021544361903595988,0.5271482982896528,0.6916538391889012
metformin,metformin_yes,-0.053469430965911516,0.053469430965911516,0.009907820319606353,-0.09410379821223316,-0.012835063719589875,0.0011856382503191432,0.5157094431111389,0.6923253587495726
glipizide,glipizide_yes,0.09063485605464071,0.09063485605464071,0.00012065566241248327,0.04443336178227342,0.136836350327008,2.4215006865890842e-05,0.5019270808448706,0.693130395996209
glyburide,glyburide_yes,-0.003591401979965078,0.003591401979965078,0.8920821193271022,-0.05547537550207286,0.04829257154214271,0.00018670466302794786,0.5048394612302103,0.69301776674917
pioglitazone,pioglitazone_yes,-0.025765806227025286,0.025765806227025286,0.3883738132740173,-0.08431238567319904,0.03278077321914846,4.694868191779111e-05,0.5020608851025461,0.693114638213443
rosiglitazone,rosiglitazone_yes,-0.06534302496401904,0.06534302496401904,0.04171743747190004,-0.1282355744427756,-0.0024504754852624766,0.00015197343826311993,0.5034475147225111,0.6930418405996932
glimepiride,glimepiride_yes,-0.054018742428814034,0.054018742428814034,0.13575593396646646,-0.12499105480070029,0.01695356994307222,0.0001059614634237871,0.5025933456822339,0.6930737336703251
repaglinide,repaglinide_yes,0.07406141690691859,0.07406141690691859,0.22671037251564696,-0.046016027918159924,0.1941388617319971,0.00016767084304603053,0.5019489517523066,0.6930309599878258
metformin,glyburide-metformin_yes,-0.028269420721207087,0.028269420721207087,0.76856833896497,-0.21657205361406762,0.16003321217165345,8.918822713255281e-06,0.5002748396051782,0.6931409985031277
nateglinide,nateglinide_yes,0.0026207672798727955,0.0026207672798727955,0.9770063065388297,-0.17559778033336626,0.18083931489311184,0.0,0.5,0.6931471805599453
insulin,insulin_up,0.035717977238362106,0.035717977238362106,0.1523983590972191,-0.013199492491947823,0.08463544696867203,0.0010081857244075287,0.5121704417794667,0.6924483594675914
metformin,metformin_up,-0.11367400530883483,0.11367400530883483,0.1469784934665581,-0.2672974934644344,0.039949482846764736,0.00020477717031552878,0.5016296965331196,0.693005239841698
glipizide,glipizide_up,-1.7489731805699492e-05,1.7489731805699492e-05,0.9998360584648318,-0.16685260140825164,0.16681762194464023,1.3764845225860967e-05,0.5003898356787668,0.6931376394962862
glyburide,glyburide_up,-0.035110440018618586,0.035110440018618586,0.6916699986783144,-0.20862974562026093,0.13840886558302373,3.501886470247406e-05,0.5005995709737132,0.6931229073326104
pioglitazone,pioglitazone_up,0.00027989484225944143,0.00027989484225944143,0.9985551839684514,-0.3026732139926163,0.3032330036771352,0.0,0.5,0.6931471805599453
rosiglitazone,rosiglitazone_up,-0.005611390285254503,0.005611390285254503,0.9761709644284402,-0.37381898370947153,0.36259620313896257,0.0,0.5,0.6931471805599453
glimepiride,glimepiride_up,5.085444005228611e-05,5.085444005228611e-05,0.9997122406910379,-0.2763203508567355,0.27642205973684003,0.0,0.5,0.6931471805599453
repaglinide,repaglinide_up,0.014796328346022488,0.014796328346022488,0.9452461763507207,-0.40747492252718576,0.4370675792192308,7.624332367717201e-05,0.5003670337034328,0.6930943327151019
metformin,glyburide-metformin_up,-4.033669532726742e-05,4.033669532726742e-05,0.9999700252326884,-2.1044864099696534,2.1044057365789985,0.0,0.5,0.6931471805599453
nateglinide,nateglinide_up,-0.0001229913813231211,0.0001229913813231211,0.9998164288551481,-1.0478872169054114,1.047641234142765,0.0,0.5,0.6931471805599453
diag,diag_PC0,-0.08703024019894261,0.08703024019894261,0.15786187588461909,-0.20780996396714874,0.03374948356926351,0.0046199728580343935,0.5432133565058982,0.6899448593991353
diag,diag_PC1,0.20998613290198237,0.20998613290198237,2.6149393761443207e-10,0.14487273385508737,0.2750995319488774,0.004419823416224711,0.5467039116796342,0.6900835924204163
diag,diag_PC2,0.03724640386540286,0.03724640386540286,0.3264591025593375,-0.03714920837504293,0.11164201610584865,0.00021472324034610413,0.4997840925518244,0.6929983457512987
diag,diag_PC3,0.050190055325714106,0.050190055325714106,0.10168850882455138,-0.009912415706761622,0.11029252635818984,0.00012599680709468597,0.49897105588612545,0.693059846228348
diag,diag_PC4,-0.09492632463086378,0.09492632463086378,0.0002538940537200052,-0.1457823801324697,-0.044070269129257884,0.0003379962790958091,0.5155549019193475,0.6929128993920503
diag,diag_PC5,-0.01954757123617719,0.01954757123617719,0.44032692083825875,-0.06919877716190459,0.030103634689550213,6.582369918017861e-07,0.5115111867501687,0.6931467243048303
diag,diag_PC6,-0.003204419438803767,0.003204419438803767,0.9533800950803315,-0.11063401440698149,0.10422517552937395,0.0002458096944661925,0.5148395584716765,0.6929767982632717
diag,diag_PC7,0.31472201138779154,0.31472201138779154,0.0,0.24973775567791018,0.3797062670976729,0.0018657127834320608,0.5134567342854728,0.6918539670043747
diag,diag_PC8,0.018772869747854536,0.018772869747854536,0.6501440567687664,-0.0623506723470158,0.09989641184272488,1.7164455305307413e-05,0.5136386600524093,0.6931352830661446
diag,diag_PC9,0.11849911981533576,0.11849911981533576,0.00017983053595105325,0.056496977881289746,0.18050126174938178,0.00018026677733085084,0.5075021385465784,0.6930222291514898
diag,diag_PC10,0.09784904655388131,0.09784904655388131,0.03289790304961593,0.007951821159019698,0.18774627194874294,0.00021431354564060978,0.5046438489183074,0.6929986297300287
diag,diag_PC11,-0.18051003878061325,0.18051003878061325,2.1971314310142986e-06,-0.2552340796834084,-0.10578599787781812,0.0004064280910415219,0.4910528547950609,0.6928654660745395
diag,diag_PC12,-0.028555230998838922,0.028555230998838922,0.46847328606560845,-0.10575588271736489,0.04864542071968705,3.3417923493983537e-06,0.4932795756474291,0.6931448642060003
diag,diag_PC13,0.08376758791065081,0.08376758791065081,0.04411633494557066,0.002206400221381466,0.16532877559992015,5.266907830581147e-05,0.5113874144428232,0.693110673136815
diag,diag_PC14,0.09497634930923822,0.09497634930923822,0.012008855830530685,0.02086910345757531,0.16908359516090113,0.00016323842966858848,0.5071733337559892,0.6930340323026615
diag,diag_PC15,0.13383893468382846,0.13383893468382846,0.0005583929202945814,0.05782951117023567,0.20984835819742126,0.0003972862587728887,0.5112475521183633,0.6928718027098016
diag,diag_PC16,-0.029273800160618074,0.029273800160618074,0.4436071194082096,-0.10416604922538797,0.045618448904151815,8.626863197103152e-05,0.5294188000066155,0.6930873837009238
diag,diag_PC17,-0.008067499543457268,0.008067499543457268,0.8870815161166399,-0.11942248668270161,0.10328748759578707,1.2710834092932721e-05,0.5154467357188273,0.6931383700811312
diag,diag_PC18,0.027267869512506142,0.027267869512506142,0.4951686798118673,-0.051083878299245995,0.10561961732425829,7.818493686762018e-05,0.49018983448430475,0.6930929868913932
diag,diag_PC19,0.48161110609677515,0.48161110609677515,0.0,0.40059702097606625,0.562625191217484,0.0021544658890017,0.5183600058252997,0.6916538186033712
diag,diag_PC20,0.001016134046825032,0.001016134046825032,0.9827536055924548,-0.09111622121630493,0.093148489309955,5.3393103691234955e-05,0.5060362196131903,0.6931101712806603
diag,diag_PC21,0.07838508867933586,0.07838508867933586,0.06590616919711678,-0.005153273046931445,0.16192345040560316,2.183643659692258e-05,0.4890135037003824,0.6931320446954846
diag,diag_PC22,0.1531835976982477,0.1531835976982477,0.0020512421182754537,0.05579234807756238,0.250574847318933,0.00020416698130909516,0.5049664746645398,0.6930056627924874
diag,diag_PC23,0.001154160147058246,0.001154160147058246,0.9811416651211557,-0.09454664591893136,0.09685496621304784,6.536877268814578e-06,0.5017346476398041,0.6931426495418967
diag,diag_PC24,0.00023607663554101754,0.00023607663554101754,0.9965506052223465,-0.10679306930730766,0.1072652225783897,5.411902402552293e-06,0.4896168908273886,0.6931434293150535
diag,diag_PC25,0.13433987697912686,0.13433987697912686,0.006927059585628559,0.03683384937129519,0.23184590458695853,6.728959367008347e-05,0.5005327477100018,0.6931005389678119
diag,diag_PC26,0.17289185723278339,0.17289185723278339,0.001860750059131444,0.063991146783469,0.28179256768209776,0.00015610570191493256,0.5112834196715045,0.6930389763327937
diag,diag_PC27,-0.10981236594193212,0.10981236594193212,0.0435920891266266,-0.2164669628338164,-0.0031577690500478595,8.990849941636903e-05,0.47631231952902664,0.6930848607370664
diag,diag_PC28,4.838617443999365e-05,4.838617443999365e-05,0.9992760824762588,-0.10447788183529258,0.10457465418417256,2.890232217778177e-05,0.48926000239504963,0.6931271469968161
diag,diag_PC29,0.13226766062675102,0.13226766062675102,0.01613462855113168,0.024514617566006786,0.24002070368749526,0.0003552246358872191,0.5091888522689267,0.6929009576051146
diag,diag_PC30,0.0026365460520067696,0.0026365460520067696,0.9588725617458527,-0.09757195207990531,0.10284504418391884,1.0640509716330904e-05,0.5135449100906934,0.6931398051206357
diag,diag_PC31,-0.19304703365327908,0.19304703365327908,0.0003099692199699522,-0.2979467029905096,-0.08814736431604853,0.0006186619517375425,0.5107442563217672,0.6927183567723787
diag,diag_PC32,-0.09215997644061175,0.09215997644061175,0.08242941470002152,-0.1961643409186552,0.011844388037431694,0.00016976731051498994,0.5050034432667252,0.6930295068273106
diag,diag_PC33,0.0005419533002069582,0.0005419533002069582,0.9941084105837272,-0.14331099005427933,0.14439489665469324,1.3158145328651116e-05,0.5128527575842219,0.6931380600286093
diag,diag_PC34,0.2023985467154689,0.2023985467154689,0.0010834561767671946,0.08101033940083906,0.3237867540300987,0.00012754545873250311,0.5120578246762395,0.6930587727848316
diag,diag_PC35,0.3417318618802209,0.3417318618802209,4.9186552608659895e-09,0.2272479984008252,0.45621572535961663,0.0006736950868851954,0.4950622031455394,0.6926802107099137
diag,diag_PC36,-0.003052340383117759,0.003052340383117759,0.9621717464548087,-0.1291906999052913,0.1230860191390558,5.053981879443725e-06,0.4981686239000229,0.693143677406655
diag,diag_PC37,-0.010133601229489681,0.010133601229489681,0.8743759850300261,-0.1357591945517948,0.11549199209281545,1.0621709810920699e-05,0.49476405009022784,0.6931398181517371
diag,diag_PC38,-0.11870719040916307,0.11870719040916307,0.08117048236677604,-0.2521195235546444,0.014705142736318275,4.059236842890446e-05,0.4977127222158926,0.6931190440742165
diag,diag_PC39,0.09905335030395841,0.09905335030395841,0.12943291008089242,-0.028979725987219027,0.22708642659513584,1.8109992360848537e-05,0.5075412495237466,0.6931346276698004
diag,diag_PC40,0.2854252824076129,0.2854252824076129,0.0005670936239514646,0.12313101833110204,0.4477195464841237,0.00023564958838995231,0.5159283382459416,0.6929838407121527
diag,diag_PC41,-0.28245401695341127,0.28245401695341127,8.017737822085813e-05,-0.42281862574180334,-0.1420894081650192,0.0004937955889227075,0.4958174875684059,0.6928049075397106
diag,diag_PC42,0.11332681317961238,0.11332681317961238,0.10699535625814116,-0.024476216926259203,0.25112984328548393,0.0001294654506133197,0.49395488011275723,0.6930574419478728
diag,diag_PC43,-0.37240563851331404,0.37240563851331404,4.898506156258975e-08,-0.5062001621556624,-0.23861111487096565,0.000588331760172256,0.5221124085317672,0.692739380059148
diag,diag_PC44,0.23217945571842022,0.23217945571842022,0.0015975582426090984,0.08800835730566636,0.3763505541311741,0.0003246412649157149,0.5116175643202531,0.6929221563824756
diag,diag_PC45,-0.12871618635242255,0.12871618635242255,0.09404995116222725,-0.2793840774253472,0.02195170472050212,7.346226416804491e-05,0.5007730796112057,0.6930962603986597
diag,diag_PC46,0.004554838692754849,0.004554838692754849,0.9449357641095051,-0.1247013976019981,0.1338110749875078,7.345706736550106e-06,0.5122027542764807,0.6931420889040316
diag,diag_PC47,0.08666361156970669,0.08666361156970669,0.20400533190035208,-0.04705997365088603,0.2203871967902994,7.828877640947418e-06,0.4840248066809022,0.6931417539954815
diag,diag_PC48,0.1397167612820139,0.1397167612820139,0.03803120547856276,0.00771530556713293,0.2717182169968949,0.00021801137860710806,0.497470643031018,0.6929960665875338
diag,diag_PC49,-0.00629531972942902,0.00629531972942902,0.934863755099786,-0.15727034911246893,0.1446797096536109,2.4794050502707776e-05,0.5018155372261772,0.6931299946337447
diag,diag_PC50,-0.10392571739118306,0.10392571739118306,0.15098413969784374,-0.2457660443672493,0.037914609584883185,1.4497730202012171e-05,0.5031656622465444,0.6931371314991313
diag,diag_PC51,-0.12790436050594473,0.12790436050594473,0.0711508035051065,-0.2668273204776464,0.01101859946575695,0.00039596369335170856,0.4972704710897292,0.6928727194422944
diag,diag_PC52,0.04274497747290574,0.04274497747290574,0.5474909064165809,-0.09653373942530394,0.1820236943711154,6.747937950801752e-05,0.5042892942811605,0.6931004074182934
diag,diag_PC53,7.295756519845722e-05,7.295756519845722e-05,0.9992014631060153,-0.14280610111577366,0.14295201624617057,2.2947069700185452e-05,0.5107270453479069,0.6931312748632805
diag,diag_PC54,0.029206793320671384,0.029206793320671384,0.6858949512482293,-0.11233712537496085,0.17075071201630362,7.426906910801279e-06,0.510927701199485,0.6931420326203598
diag,diag_PC55,0.05000514167009729,0.05000514167009729,0.4853946233096029,-0.09047928457943613,0.1904895679196307,7.937506732669242e-05,0.5076367574886649,0.693092161955821
diag,diag_PC56,-0.32318135632845646,0.32318135632845646,2.5806839558883965e-05,-0.4737167900166953,-0.1726459226402176,0.00038250437158460215,0.5046255828362534,0.6928820487332296
diag,diag_PC57,0.11593556024595114,0.11593556024595114,0.1082046189972019,-0.025525078198500917,0.2573961986904032,1.7976030830202383e-05,0.5174659677838256,0.6931347205248577
diag,diag_PC58,0.07450364529037999,0.07450364529037999,0.3076320501434824,-0.06863030088598891,0.21763759146674888,0.00017561282014000312,0.5045571095303376,0.6930254550287951
diag,diag_PC59,-0.26810540155871826,0.26810540155871826,0.0004279117798935417,-0.41728960940591553,-0.11892119371152099,0.0002099801784269939,0.510633338264318,0.6930016333912952
diag,diag_PC60,0.2963326125790913,0.2963326125790913,0.0005330932758382811,0.12864736010512118,0.4640178650530615,0.00034614264405252726,0.4952823608880428,0.6929072527621487
diag,diag_PC61,0.06543759327835558,0.06543759327835558,0.3730785862625008,-0.07855413801952107,0.20942932457623223,4.1617180280284494e-05,0.49422248097129984,0.6931183337287712
diag,diag_PC62,-0.2066391955568011,0.2066391955568011,0.025707752546164198,-0.3882066118913011,-0.025071779222301083,0.0001596349648007589,0.48368108030215606,0.6930365300341749
diag,diag_PC63,0.042752050927480675,0.042752050927480675,0.6006631195185685,-0.11732791811960432,0.20283201997456568,4.3803240188489134e-05,0.48891229141322623,0.6931168184675093
diag,diag_PC64,-0.07901551861970003,0.07901551861970003,0.33615913962426314,-0.2400384655729642,0.08200742833356413,1.9180779468386255e-05,0.4983056777071718,0.6931338854567358
diag,diag_PC65,0.024493383533345063,0.024493383533345063,0.7626984234598271,-0.13450123588087695,0.1834880029475671,2.121519419517881e-05,0.4996565806592696,0.6931324753079039
diag,diag_PC66,-0.10077598370241417,0.10077598370241417,0.20721706600332812,-0.25738087786934694,0.05582891046451863,0.00011641541820539558,0.4933658847227684,0.6930664875410425
diag,diag_PC67,-0.019961198115198805,0.019961198115198805,0.7987717328379491,-0.17342531209218728,0.13350291586178967,0.0,0.5,0.6931471805599453
diag,diag_PC68,-0.16907531509446783,0.16907531509446783,0.03843510008653461,-0.32914854748346845,-0.009002082705467235,0.0001811550116117555,0.5212330057138167,0.6930216134744023
diag,diag_PC69,0.00977788056476848,0.00977788056476848,0.9058777517383387,-0.15230409280946586,0.1718598539390028,9.845694332377697e-06,0.5067013879955946,0.6931403560446782
diag,diag_PC70,0.0672358030278821,0.0672358030278821,0.4465229664987129,-0.10588142404225492,0.24035303009801912,0.0,0.5,0.6931471805599453
diag,diag_PC71,-0.2123719040176526,0.2123719040176526,0.013631515189789223,-0.38110604438000006,-0.04363776365530517,8.446952854568313e-05,0.5020887030530452,0.6930886307443906
diag,diag_PC72,0.05473345799447986,0.05473345799447986,0.522430311460583,-0.11299032646549977,0.22245724245445947,0.0,0.5,0.6931471805599453
diag,diag_PC73,-0.0001004271733007421,0.0001004271733007421,0.999077681402537,-0.1703803652266136,0.1701795108800121,6.6422255579068334e-06,0.505143010038382,0.6931425765200272
diag,diag_PC74,0.19840974399018846,0.19840974399018846,0.017423184470692465,0.03485615725525154,0.3619633307251254,0.00022367516182664193,0.5157029983755315,0.6929921407521639
diag,diag_PC75,-0.05457781872937829,0.05457781872937829,0.557680712597179,-0.23703314307051637,0.1278775056117598,8.026457127252584e-05,0.509480686925969,0.6930915453986689
diag,diag_PC76,0.017193180360282542,0.017193180360282542,0.8481036316542552,-0.15874215659140145,0.19312851731196656,5.009218161666773e-05,0.5038608208159829,0.6931124593054896
diag,diag_PC77,0.00013438573927984103,0.00013438573927984103,0.9988131298891374,-0.1769348605410299,0.17720363201958958,0.0,0.5,0.6931471805599453
diag,diag_PC78,-0.07627120318306929,0.07627120318306929,0.4139313441492929,-0.2592469815973845,0.10670457523124594,2.6280491904673298e-05,0.5076184791557175,0.6931289643110778
diag,diag_PC79,0.00024127760936498921,0.00024127760936498921,0.9979439775784076,-0.18327813103137716,0.18376068625010714,0.0,0.5,0.6931471805599453
diag,diag_PC80,0.05597682152393231,0.05597682152393231,0.5479519663256167,-0.12662622787683142,0.238579870924696,6.621488640579098e-05,0.48897732221809775,0.693101283898122
diag,diag_PC81,-0.0961354819711714,0.0961354819711714,0.44329569258778,-0.34191449230474164,0.1496435283623988,0.0003434509914382877,0.5007704778277207,0.6929091184735693
diag,diag_PC82,-0.00032002339500981577,0.00032002339500981577,0.9973930449994788,-0.1922932780347275,0.1916532312447079,1.52589289147409e-05,0.5003253707120342,0.6931366038763896
diag,diag_PC83,0.10829416230040231,0.10829416230040231,0.263083482891747,-0.08136550376370208,0.2979538283645067,0.0,0.5,0.6931471805599453
diag,diag_PC84,0.00013496416211675912,0.00013496416211675912,0.9988435539578016,-0.18237485877648504,0.18264478710071855,0.0,0.5,0.6931471805599453
diag,diag_PC85,0.0850261864179454,0.0850261864179454,0.3578024803061042,-0.09620148382151564,0.2662538566574064,0.00016051954782181355,0.5022166023801036,0.6930359168879479
diag,diag_PC86,-0.22584556785346538,0.22584556785346538,0.014352505478851807,-0.40664164744855635,-0.045049488258374376,0.00025336044699164617,0.4932212874280107,0.6929715644804476
diag,diag_PC87,-0.05793148755686958,0.05793148755686958,0.5450169370390907,-0.2455332865681718,0.12967031145443264,1.6622450432435265e-05,0.5036783743860771,0.693135658755294
diag,diag_PC88,-0.000319015847732986,0.000319015847732986,0.9974233357996498,-0.19393757625966107,0.19329954456419512,0.0,0.5,0.6931471805599453
diag,diag_PC89,0.0792627874848108,0.0792627874848108,0.4328835097816319,-0.1188250763332864,0.27735065130290804,0.0,0.5,0.6931471805599453
diag,diag_PC90,-0.005552460926798862,0.005552460926798862,0.9565252505206239,-0.20518285329862143,0.1940779314450237,3.964575203452281e-05,0.49997842234832474,0.6931197002187014
diag,diag_PC91,3.492567954783095e-05,3.492567954783095e-05,0.9997511213621595,-0.2194226331045664,0.21949248446366204,0.0,0.5,0.6931471805599453
diag,diag_PC92,0.00012099052567491125,0.00012099052567491125,0.9990269632298538,-0.19433230639774837,0.1945742874490982,5.4928490653693984e-06,0.5012957609152398,0.6931433732071024
diag,diag_PC93,0.2339468115308557,0.2339468115308557,0.01789734170559698,0.04029135942020076,0.42760226364151066,0.00013354197832182724,0.4896115616887612,0.6930546163141851
diag,diag_PC94,0.014089042384334874,0.014089042384334874,0.8910437805491529,-0.187499669674122,0.21567775444279172,1.1528235329461012e-05,0.500310502721536,0.6931391897961299
diag,diag_PC95,-0.001947122833964343,0.001947122833964343,0.985153408117029,-0.20703255973647292,0.20313831406854424,1.5641093568885545e-05,0.4970324010097186,0.6931363389800371
diag,diag_PC96,-0.14501967933017976,0.14501967933017976,0.1689618023531343,-0.35165382457632793,0.06161446591596842,4.956925670307477e-05,0.5029716295342088,0.6931128217694191
diag,diag_PC97,-8.238750897172185e-05,8.238750897172185e-05,0.9993693594718052,-0.2043844526081445,0.20421967759020107,0.0,0.5,0.6931471805599453
diag,diag_PC98,-0.0807220709558959,0.0807220709558959,0.447602420381076,-0.28905780019425964,0.12761365828246787,6.667117801462119e-05,0.49488237534409696,0.6931009676208798
diag,diag_PC99,0.2819273599025014,0.2819273599025014,0.00417273957328379,0.089048204869065,0.4748065149359378,0.00019115880197717594,0.49593606243422805,0.6930146793753156
diag,diag_PC100,-0.00010998301861718696,0.00010998301861718696,0.9991683628353858,-0.20692638323554363,0.20670641719830923,8.85515838955353e-06,0.5085708972983105,0.6931410426318741
diag,diag_PC101,-0.00027961182182550725,0.00027961182182550725,0.9979626185153598,-0.2149024873543843,0.21434326371073328,0.0,0.5,0.6931471805599453
diag,diag_PC102,0.0498794043462736,0.0498794043462736,0.6437794303087232,-0.16153601187848518,0.26129482057103237,5.90486224050224e-06,0.49785040388132806,0.6931430876213317
diag,diag_PC103,-0.13247545782839198,0.13247545782839198,0.23052127054031635,-0.3490270317144414,0.08407611605765739,2.755431217504878e-05,0.5088062721817739,0.6931280813661489
diag,diag_PC104,-0.00017493932848232341,0.00017493932848232341,0.9987341604765687,-0.2162984076745819,0.21594852901761727,0.0,0.5,0.6931471805599453
